Time id,Generator Name,Generator Id,Dispatched Energy,Unit Status,Ramp Down Rate (MW/h),Ramp Up Rate (MW/h),Max Capacity,Minimum Capacity,Demand
1,Bulls Bridge,1,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bulls Bridge,2,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bulls Bridge,3,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bulls Bridge,4,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bulls Bridge,5,1.2,1.0,0.48,0.48,1.2,0.36,15984
1,Bulls Bridge,6,1.2,1.0,0.48,0.48,1.2,0.36,15984
1,Cos Cob,UN10,0.0,0.0,10.0,10.0,25.0,7.5,15984
1,Cos Cob,UN11,0.0,0.0,10.0,10.0,25.0,7.5,15984
1,Cos Cob,UN12,-0.0,0.0,10.0,10.0,25.0,7.5,15984
1,Cos Cob,UN13,0.0,0.0,8.0,8.0,20.0,6.0,15984
1,Cos Cob,un14,0.0,0.0,8.0,8.0,20.0,6.0,15984
1,Devon Station,10,0.0,0.0,7.44,7.44,18.6,5.58,15984
1,Devon Station,11,-0.0,0.0,20.4,20.4,51.0,15.3,15984
1,Devon Station,12,-0.0,0.0,20.4,20.4,51.0,15.3,15984
1,Devon Station,13,-0.0,0.0,20.4,20.4,51.0,15.3,15984
1,Devon Station,14,-0.0,0.0,20.4,20.4,51.0,15.3,15984
1,Montville Station,10,1.62,1.0,1.08,1.08,2.7,0.81,15984
1,Montville Station,11,0.0,0.0,1.08,1.08,2.7,0.81,15984
1,Montville Station,5,45.0,1.0,30.0,30.0,75.0,22.5,15984
1,Montville Station,6,414.9,1.0,165.96,165.96,414.9,124.47,15984
1,Northfield Mountain,1,292.0,1.0,116.8,116.8,292.0,87.6,15984
1,Northfield Mountain,2,175.2,1.0,116.8,116.8,292.0,87.6,15984
1,Northfield Mountain,3,175.2,1.0,116.8,116.8,292.0,87.6,15984
1,Northfield Mountain,4,292.0,1.0,116.8,116.8,292.0,87.6,15984
1,Scotland Dam,1,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Shepaug,1,37.2,1.0,14.88,14.88,37.2,11.16,15984
1,Stevenson,1,4.5,1.0,3.0,3.0,7.5,2.25,15984
1,Stevenson,2,4.5,1.0,3.0,3.0,7.5,2.25,15984
1,Stevenson,3,7.5,1.0,3.0,3.0,7.5,2.25,15984
1,Stevenson,4,4.8,1.0,3.2,3.2,8.0,2.4,15984
1,Taftville,1,0.4,1.0,0.16,0.16,0.4,0.12,15984
1,Taftville,2,0.3,1.0,0.12,0.12,0.3,0.09,15984
1,Taftville,3,0.3,1.0,0.12,0.12,0.3,0.09,15984
1,Taftville,4,0.3,1.0,0.12,0.12,0.3,0.09,15984
1,Taftville,5,0.3,1.0,0.12,0.12,0.3,0.09,15984
1,Tunnel,1,1.0,1.0,0.4,0.4,1.0,0.3,15984
1,Tunnel,10,0.0,0.0,7.4,7.4,18.5,5.55,15984
1,Tunnel,2,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Rainbow (CT),1,2.4,1.0,1.6,1.6,4.0,1.2,15984
1,Rainbow (CT),2,2.4,1.0,1.6,1.6,4.0,1.2,15984
1,Falls Village,1,1.7999999999999998,1.0,1.2,1.2,3.0,0.9,15984
1,Falls Village,2,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Falls Village,3,1.7999999999999998,1.0,1.2,1.2,3.0,0.9,15984
1,Franklin Drive,UN19,0.0,0.0,8.72,8.72,21.8,6.54,15984
1,Middletown,10,0.0,0.0,7.4,7.4,18.5,5.55,15984
1,Middletown,2,-0.0,0.0,45.44,45.44,113.6,34.08,15984
1,Middletown,3,-0.0,0.0,95.76,95.76,239.4,71.82,15984
1,Middletown,4,414.9,1.0,165.96,165.96,414.9,124.47,15984
1,Torrington Terminal,UN10,0.0,0.0,8.72,8.72,21.8,6.54,15984
1,Millstone,2,545.9399999999999,1.0,363.96,363.96,909.9,272.97,15984
1,Millstone,3,67.5,1.0,540.0,540.0,1350.0,405.0,15984
1,Bridgeport Station,501,-0.0,0.0,150.28,150.28,375.7,112.71,15984
1,Bridgeport Station,502,-0.0,0.0,80.24,80.24,200.6,60.18,15984
1,Tenth Street,1,0.84,1.0,0.56,0.56,1.4,0.42,15984
1,J C McNeil,1,59.5,1.0,23.8,23.8,59.5,17.85,15984
1,W K Sanders,1,0.54,1.0,0.36,0.36,0.9,0.27,15984
1,W K Sanders,2,0.54,1.0,0.36,0.36,0.9,0.27,15984
1,East Barnet,1,2.2,1.0,0.88,0.88,2.2,0.66,15984
1,Charles E Monty,M-1,8.52,1.0,5.68,5.68,14.2,4.26,15984
1,Charles E Monty,M2,14.2,1.0,5.68,5.68,14.2,4.26,15984
1,Ellsworth Hydro Station,EL01,1.5,1.0,1.0,1.0,2.5,0.75,15984
1,Ellsworth Hydro Station,EL02,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Ellsworth Hydro Station,EL03,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Ellsworth Hydro Station,EL04,1.44,1.0,0.96,0.96,2.4,0.72,15984
1,Milford Hydro Station,MF01,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Milford Hydro Station,MF02,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,Milford Hydro Station,MF03,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Milford Hydro Station,MF04,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Milford Hydro Station,MF05,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Milford Hydro Station,MF06,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Stillwater Hydro Station,SW01,0.4,1.0,0.16,0.16,0.4,0.12,15984
1,Stillwater Hydro Station,SW02,0.24,1.0,0.16,0.16,0.4,0.12,15984
1,Stillwater Hydro Station,SW03,0.24,1.0,0.16,0.16,0.4,0.12,15984
1,Stillwater Hydro Station,SW04,0.6,1.0,0.24,0.24,0.6,0.18,15984
1,Bonny Eagle,1,1.2,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,2,1.2,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,3,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,4,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,5,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,6,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Bonny Eagle,BES1,0.0,0.0,3.2,3.2,8.0,2.4,15984
1,Brunswick Hydro,B1,7.56,1.0,5.04,5.04,12.6,3.78,15984
1,Brunswick Hydro,B2,3.5,1.0,1.4,1.4,3.5,1.05,15984
1,Brunswick Hydro,B3,2.1,1.0,1.4,1.4,3.5,1.05,15984
1,Cape Gas Turbine,GT4,10.5,1.0,7.0,7.0,17.5,5.25,15984
1,Cape Gas Turbine,GT5,3.325,1.0,7.0,7.0,17.5,5.25,15984
1,Cataract Hydro,1,6.6,1.0,2.64,2.64,6.6,1.98,15984
1,Deer Rips,DR1,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,Deer Rips,DR2,0.6,1.0,0.24,0.24,0.6,0.18,15984
1,Deer Rips,DR3,0.54,1.0,0.36,0.36,0.9,0.27,15984
1,Deer Rips,DR4,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Deer Rips,DR5,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Deer Rips,DR6,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,Deer Rips,DR7,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Gulf Island,GI1,3.84,1.0,2.56,2.56,6.4,1.92,15984
1,Gulf Island,GI2,3.84,1.0,2.56,2.56,6.4,1.92,15984
1,Gulf Island,GI3,3.84,1.0,2.56,2.56,6.4,1.92,15984
1,Harris Hydro,HA1,15.0,1.0,6.0,6.0,15.0,4.5,15984
1,Harris Hydro,HA2,18.0,1.0,12.0,12.0,30.0,9.0,15984
1,Harris Hydro,HA3,18.0,1.0,12.0,12.0,30.0,9.0,15984
1,Harris Hydro,HA4,0.84,1.0,0.56,0.56,1.4,0.42,15984
1,Hiram,1,1.44,1.0,0.96,0.96,2.4,0.72,15984
1,Hiram,2,8.1,1.0,3.24,3.24,8.1,2.43,15984
1,Messalonskee 2 (Oakland),1,1.68,1.0,1.12,1.12,2.8,0.84,15984
1,Messalonskee 3,1,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Messalonskee 5,1,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,North Gorham,1,1.1,1.0,0.44,0.44,1.1,0.33,15984
1,North Gorham,2,0.66,1.0,0.44,0.44,1.1,0.33,15984
1,Shawmut,SH1,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,Shawmut,SH2,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Shawmut,SH3,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,Shawmut,SH4,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Shawmut,SH5,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Shawmut,SH6,0.9,1.0,0.36,0.36,0.9,0.27,15984
1,Shawmut,SH7,1.32,1.0,0.88,0.88,2.2,0.66,15984
1,Shawmut,SH8,1.32,1.0,0.88,0.88,2.2,0.66,15984
1,Skelton,1,8.4,1.0,3.36,3.36,8.4,2.52,15984
1,Skelton,2,8.4,1.0,3.36,3.36,8.4,2.52,15984
1,William F Wyman Hybrid,1,50.0,1.0,20.0,20.0,50.0,15.0,15984
1,William F Wyman Hybrid,2,50.0,1.0,20.0,20.0,50.0,15.0,15984
1,William F Wyman Hybrid,3,113.6,1.0,45.44,45.44,113.6,34.08,15984
1,William F Wyman Hybrid,4,632.4,1.0,252.96,252.96,632.4,189.72,15984
1,William F Wyman Hybrid,BESS,0.0,0.0,6.68,6.68,16.7,5.01,15984
1,West Buxton,WB1,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,West Buxton,WB2,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,West Buxton,WB3,0.66,1.0,0.44,0.44,1.1,0.33,15984
1,West Buxton,WB4,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,West Buxton,WB5,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,West Buxton,WB6,2.4,1.0,1.6,1.6,4.0,1.2,15984
1,Weston Hydro,WE1,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Weston Hydro,WE2,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Weston Hydro,WE3,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Weston Hydro,WE4,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Williams Hydro,WI1,4.2,1.0,2.8,2.8,7.0,2.1,15984
1,Williams Hydro,WI2,3.5999999999999996,1.0,2.4,2.4,6.0,1.8,15984
1,Wyman Hydro,WY1,24.0,1.0,9.6,9.6,24.0,7.2,15984
1,Wyman Hydro,WY2,14.399999999999999,1.0,9.6,9.6,24.0,7.2,15984
1,Wyman Hydro,WY3,14.399999999999999,1.0,9.6,9.6,24.0,7.2,15984
1,Exelon Framingham LLC,GT1,8.52,1.0,5.68,5.68,14.2,4.26,15984
1,Exelon Framingham LLC,GT2,0.0,0.0,5.68,5.68,14.2,4.26,15984
1,Exelon Framingham LLC,GT3,0.0,0.0,5.68,5.68,14.2,4.26,15984
1,Exelon Medway LLC,GT1,27.0,1.0,18.0,18.0,45.0,13.5,15984
1,Exelon Medway LLC,GT2,0.0,0.0,18.0,18.0,45.0,13.5,15984
1,Exelon Medway LLC,GT3,0.0,0.0,18.0,18.0,45.0,13.5,15984
1,Kendall Square Station,3,0.0,0.0,10.88,10.88,27.2,8.16,15984
1,Kendall Square Station,GEN4,111.71999999999998,1.0,74.48,74.48,186.2,55.86,15984
1,Kendall Square Station,JET1,0.0,0.0,8.52,8.52,21.3,6.39,15984
1,Oak Bluffs Diesel Generating Facility,UN1,0.0,0.0,1.08,1.08,2.7,0.81,15984
1,Oak Bluffs Diesel Generating Facility,UN2,1.62,1.0,1.08,1.08,2.7,0.81,15984
1,Oak Bluffs Diesel Generating Facility,UN3,1.62,1.0,1.08,1.08,2.7,0.81,15984
1,Canal,1,585.0,1.0,234.0,234.0,585.0,175.5,15984
1,Canal,2,580.0,1.0,232.0,232.0,580.0,174.0,15984
1,Canal,3,198.0,1.0,132.0,132.0,330.0,99.0,15984
1,Boatlock,1,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,Boatlock,2,1.2,1.0,0.48,0.48,1.2,0.36,15984
1,Boatlock,3,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Chemical,1,0.8,1.0,0.32,0.32,0.8,0.24,15984
1,Chemical,2,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Hadley Falls,1,10.56,1.0,7.04,7.04,17.6,5.28,15984
1,Hadley Falls,2,9.48,1.0,6.32,6.32,15.8,4.74,15984
1,Riverside Holyoke,4,0.8,1.0,0.32,0.32,0.8,0.24,15984
1,Riverside Holyoke,5,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,Riverside Holyoke,7,1.5,1.0,0.6,0.6,1.5,0.45,15984
1,Riverside Holyoke,8,2.4,1.0,1.6,1.6,4.0,1.2,15984
1,Nantucket Hybrid,18,0.0,0.0,6.16,6.16,15.4,4.62,15984
1,Nantucket Hybrid,19,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Nantucket Hybrid,20,0.0,0.0,2.4,2.4,6.0,1.8,15984
1,Deerfield 5,GEN1,10.5,1.0,7.0,7.0,17.5,5.25,15984
1,Cabot,1,6.180000000000001,1.0,4.12,4.12,10.3,3.09,15984
1,Cabot,2,6.180000000000001,1.0,4.12,4.12,10.3,3.09,15984
1,Cabot,3,10.3,1.0,4.12,4.12,10.3,3.09,15984
1,Cabot,4,10.3,1.0,4.12,4.12,10.3,3.09,15984
1,Cabot,5,10.3,1.0,4.12,4.12,10.3,3.09,15984
1,Cabot,6,6.180000000000001,1.0,4.12,4.12,10.3,3.09,15984
1,Cobble Mountain,1,7.8,1.0,5.2,5.2,13.0,3.9,15984
1,Cobble Mountain,2,4.2,1.0,2.8,2.8,7.0,2.1,15984
1,Cobble Mountain,3,7.8,1.0,5.2,5.2,13.0,3.9,15984
1,Gardners Falls,GF2,0.4,1.0,0.16,0.16,0.4,0.12,15984
1,Gardners Falls,GF3,0.54,1.0,0.36,0.36,0.9,0.27,15984
1,Gardners Falls,GF4,0.54,1.0,0.36,0.36,0.9,0.27,15984
1,Gardners Falls,GF5,0.78,1.0,0.52,0.52,1.3,0.39,15984
1,Putts Bridge,PB2,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Putts Bridge,PB3,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Redbridge,RB3,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,Redbridge,RB4,1.8,1.0,0.72,0.72,1.8,0.54,15984
1,Potter Station 2,WAT1,34.8,1.0,23.2,23.2,58.0,17.4,15984
1,Potter Station 2,WAT2,34.8,1.0,23.2,23.2,58.0,17.4,15984
1,High Street Station,1,0.0,0.0,0.48,0.48,1.2,0.36,15984
1,High Street Station,10,0.0,0.0,0.48,0.48,1.2,0.36,15984
1,High Street Station,11,0.0,0.0,0.48,0.48,1.2,0.36,15984
1,High Street Station,12,0.0,0.0,0.48,0.48,1.2,0.36,15984
1,High Street Station,2,0.0,0.0,0.52,0.52,1.3,0.39,15984
1,High Street Station,6,0.66,1.0,0.44,0.44,1.1,0.33,15984
1,High Street Station,7,0.0,0.0,0.52,0.52,1.3,0.39,15984
1,High Street Station,8,0.66,1.0,0.44,0.44,1.1,0.33,15984
1,High Street Station,9,0.0,0.0,0.52,0.52,1.3,0.39,15984
1,Waters River,1,0.0,0.0,8.52,8.52,21.3,6.39,15984
1,Waters River,2,26.16,1.0,17.44,17.44,43.6,13.08,15984
1,Cleary Flood Hybrid,9A,0.0,0.0,9.2,9.2,23.0,6.9,15984
1,Cleary Flood Hybrid,BS1,0.0,0.0,1.2,1.2,3.0,0.9,15984
1,Cleary Flood Hybrid,CA9,-0.0,0.0,38.0,38.0,95.0,28.5,15984
1,Comerford,GEN1,13.2,1.0,8.8,8.8,22.0,6.6,15984
1,Comerford,GEN2,29.16,1.0,19.44,19.44,48.6,14.58,15984
1,Comerford,GEN3,29.16,1.0,19.44,19.44,48.6,14.58,15984
1,Comerford,GEN4,29.16,1.0,19.44,19.44,48.6,14.58,15984
1,S C Moore,GEN1,47.7,1.0,19.08,19.08,47.7,14.31,15984
1,S C Moore,GEN2,47.7,1.0,19.08,19.08,47.7,14.31,15984
1,S C Moore,GEN3,28.62,1.0,19.08,19.08,47.7,14.31,15984
1,S C Moore,GEN4,28.62,1.0,19.08,19.08,47.7,14.31,15984
1,S C Moore,GEN5,4.6,1.0,1.84,1.84,4.6,1.38,15984
1,Vernon Dam,1,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Vernon Dam,10,4.2,1.0,1.68,1.68,4.2,1.26,15984
1,Vernon Dam,2,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Vernon Dam,3,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Vernon Dam,4,2.5,1.0,1.0,1.0,2.5,0.75,15984
1,Vernon Dam,5,4.5,1.0,1.8,1.8,4.5,1.35,15984
1,Vernon Dam,6A,5.0,1.0,2.0,2.0,5.0,1.5,15984
1,Vernon Dam,7A,3.0,1.0,2.0,2.0,5.0,1.5,15984
1,Vernon Dam,8,4.5,1.0,1.8,1.8,4.5,1.35,15984
1,Vernon Dam,9,4.2,1.0,1.68,1.68,4.2,1.26,15984
1,Wilder,GEN1,9.719999999999999,1.0,6.48,6.48,16.2,4.86,15984
1,Wilder,GEN2,9.719999999999999,1.0,6.48,6.48,16.2,4.86,15984
1,Wilder,GEN3,3.2,1.0,1.28,1.28,3.2,0.96,15984
1,Amoskeag,1,3.5999999999999996,1.0,2.4,2.4,6.0,1.8,15984
1,Amoskeag,2,3.0,1.0,2.0,2.0,5.0,1.5,15984
1,Amoskeag,3,3.0,1.0,2.0,2.0,5.0,1.5,15984
1,Ayers Island,1,1.68,1.0,1.12,1.12,2.8,0.84,15984
1,Ayers Island,2,1.68,1.0,1.12,1.12,2.8,0.84,15984
1,Ayers Island,3,2.8,1.0,1.12,1.12,2.8,0.84,15984
1,Eastman Falls,1,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,Eastman Falls,2,2.76,1.0,1.84,1.84,4.6,1.38,15984
1,Garvins Falls,1,2.04,1.0,1.36,1.36,3.4,1.02,15984
1,Garvins Falls,2,3.4,1.0,1.36,1.36,3.4,1.02,15984
1,Garvins Falls,3,2.4,1.0,0.96,0.96,2.4,0.72,15984
1,Garvins Falls,4,1.92,1.0,1.28,1.28,3.2,0.96,15984
1,Gorham,1,0.4,1.0,0.16,0.16,0.4,0.12,15984
1,Gorham,2,0.24,1.0,0.16,0.16,0.4,0.12,15984
1,Gorham,3,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,Gorham,4,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Hooksett,1,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Jackman,1,1.92,1.0,1.28,1.28,3.2,0.96,15984
1,Lost Nation,GT1,10.799999999999999,1.0,7.2,7.2,18.0,5.4,15984
1,Merrimack,1,-0.0,0.0,45.44,45.44,113.6,34.08,15984
1,Merrimack,2,-0.0,-0.0,138.24,138.24,345.6,103.68,15984
1,Merrimack,GT1,11.16,1.0,7.44,7.44,18.6,5.58,15984
1,Merrimack,GT2,0.0,0.0,7.44,7.44,18.6,5.58,15984
1,Schiller,4,-0.0,0.0,20.0,20.0,50.0,15.0,15984
1,Schiller,5,30.0,1.0,20.0,20.0,50.0,15.0,15984
1,Schiller,6,-0.0,0.0,20.0,20.0,50.0,15.0,15984
1,Schiller,GT1,0.0,0.0,8.48,8.48,21.2,6.36,15984
1,Smith (NH),1,9.0,1.0,6.0,6.0,15.0,4.5,15984
1,White Lake,GT1,0.0,0.0,7.44,7.44,18.6,5.58,15984
1,Manchester Street,G10A,-0.0,0.0,50.0,50.0,125.0,37.5,15984
1,Manchester Street,G11A,-0.0,0.0,50.0,50.0,125.0,37.5,15984
1,Manchester Street,GE10,-0.0,0.0,19.2,19.2,48.0,14.4,15984
1,Manchester Street,GE11,27.599999999999998,1.0,18.4,18.4,46.0,13.8,15984
1,Manchester Street,GE9A,0.0,0.0,50.0,50.0,125.0,37.5,15984
1,Manchester Street,GEN9,27.599999999999998,1.0,18.4,18.4,46.0,13.8,15984
1,Ascutney,GT4,0.0,0.0,5.28,5.28,13.2,3.96,15984
1,Smith (VT),1,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Smith (VT),HC2,0.3,1.0,0.2,0.2,0.5,0.15,15984
1,Cavendish,1,0.6,1.0,0.24,0.24,0.6,0.18,15984
1,Cavendish,2,0.6,1.0,0.24,0.24,0.6,0.18,15984
1,Cavendish,3,0.5,1.0,0.2,0.2,0.5,0.15,15984
1,Clark Falls,1,3.0,1.0,1.2,1.2,3.0,0.9,15984
1,Fairfax Falls,1,1.4,1.0,0.56,0.56,1.4,0.42,15984
1,Fairfax Falls,2,1.26,1.0,0.84,0.84,2.1,0.63,15984
1,Glen,1,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Glen,2,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Lower Middlebury,1,0.8,1.0,0.32,0.32,0.8,0.24,15984
1,Lower Middlebury,2,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Lower Middlebury,3,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Milton,1,2.22,1.0,1.48,1.48,3.7,1.11,15984
1,Milton,2,3.7,1.0,1.48,1.48,3.7,1.11,15984
1,Peterson,1,3.78,1.0,2.52,2.52,6.3,1.89,15984
1,Pittsford,1,1.3,1.0,0.52,0.52,1.3,0.39,15984
1,Pittsford,2,1.3,1.0,0.52,0.52,1.3,0.39,15984
1,Pittsford,3,0.6,1.0,0.4,0.4,1.0,0.3,15984
1,Rutland,GT5,7.919999999999999,1.0,5.28,5.28,13.2,3.96,15984
1,Salisbury,1,1.3,1.0,0.52,0.52,1.3,0.39,15984
1,Silver Lake (VT),1,1.32,1.0,0.88,0.88,2.2,0.66,15984
1,Weybridge,1,1.7999999999999998,1.0,1.2,1.2,3.0,0.9,15984
1,Newport,1,1.02,1.0,0.68,0.68,1.7,0.51,15984
1,Newport,2,1.02,1.0,0.68,0.68,1.7,0.51,15984
1,Newport,3,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,Berlin 5,GT1,0.0,0.0,16.72,16.72,41.8,12.54,15984
1,Colchester 16,GT1,10.799999999999999,1.0,7.2,7.2,18.0,5.4,15984
1,Essex Junction 19,H1,1.8,1.0,0.72,0.72,1.8,0.54,15984
1,Essex Junction 19,H2,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,Essex Junction 19,H3,1.08,1.0,0.72,0.72,1.8,0.54,15984
1,Essex Junction 19,H4,1.8,1.0,0.72,0.72,1.8,0.54,15984
1,Essex Junction 19,H9,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Essex Junction 19,IC-5,0.0,0.0,0.8,0.8,2.0,0.6,15984
1,Essex Junction 19,IC-6,1.2,1.0,0.8,0.8,2.0,0.6,15984
1,Essex Junction 19,IC-7,0.0,0.0,0.8,0.8,2.0,0.6,15984
1,Essex Junction 19,IC-8,0.0,0.0,0.8,0.8,2.0,0.6,15984
1,Marshfield 6,1,3.0,1.0,2.0,2.0,5.0,1.5,15984
1,Middlesex 2,1,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Middlesex 2,2,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,West Danville 15,1,1.0,1.0,0.4,0.4,1.0,0.3,15984
1,Bellows Falls,GEN1,8.16,1.0,5.44,5.44,13.6,4.08,15984
1,Bellows Falls,GEN2,13.6,1.0,5.44,5.44,13.6,4.08,15984
1,Bellows Falls,GEN3,8.16,1.0,5.44,5.44,13.6,4.08,15984
1,Harriman,GEN1,6.72,1.0,4.48,4.48,11.2,3.36,15984
1,Harriman,GEN2,6.72,1.0,4.48,4.48,11.2,3.36,15984
1,Harriman,GEN3,11.2,1.0,4.48,4.48,11.2,3.36,15984
1,Canaan,1,1.1,1.0,0.44,0.44,1.1,0.33,15984
1,West Charleston,1,0.42,1.0,0.28,0.28,0.7,0.21,15984
1,West Charleston,2,0.7,1.0,0.28,0.28,0.7,0.21,15984
1,Burlington GT,GT1,0.0,0.0,10.2,10.2,25.5,7.65,15984
1,Great Falls (VT),1,0.18,1.0,0.12,0.12,0.3,0.09,15984
1,Great Falls (VT),2,0.3,1.0,0.12,0.12,0.3,0.09,15984
1,Great Falls (VT),3,1.3,1.0,0.52,0.52,1.3,0.39,15984
1,Morrisville,1,0.6,1.0,0.24,0.24,0.6,0.18,15984
1,Morrisville,2,0.72,1.0,0.48,0.48,1.2,0.36,15984
1,Cadys Falls,1,0.48,1.0,0.32,0.32,0.8,0.24,15984
1,Cadys Falls,2,0.8,1.0,0.32,0.32,0.8,0.24,15984
1,Sherman,GEN1,4.32,1.0,2.88,2.88,7.2,2.16,15984
1,Deerfield 2,GEN1,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 2,GEN2,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 2,GEN3,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,West Tisbury Generating Facility,UN1,0.0,0.0,1.08,1.08,2.7,0.81,15984
1,West Tisbury Generating Facility,UN2,1.62,1.0,1.08,1.08,2.7,0.81,15984
1,Stony Brook,1,51.0,1.0,34.0,34.0,85.0,25.5,15984
1,Stony Brook,2,34.0,1.0,34.0,34.0,85.0,25.5,15984
1,Stony Brook,5051S,4.14,1.0,2.76,2.76,6.9,2.07,15984
1,Stony Brook,BS#1,0.0,0.0,0.8,0.8,2.0,0.6,15984
1,Stony Brook,BS#2,0.0,0.0,0.8,0.8,2.0,0.6,15984
1,Stony Brook,CA1,63.0,1.0,42.0,42.0,105.0,31.5,15984
1,Stony Brook,CT1,51.0,1.0,34.0,34.0,85.0,25.5,15984
1,Stony Brook,CT2,51.0,1.0,34.0,34.0,85.0,25.5,15984
1,Stony Brook,CT3,0.0,0.0,34.0,34.0,85.0,25.5,15984
1,Stony Brook,EDSI,0.36,1.0,0.24,0.24,0.6,0.18,15984
1,Deerfield 3,GEN1,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 3,GEN2,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 3,GEN3,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Seabrook,1,1242.0,1.0,496.8,496.8,1242.0,372.6,15984
1,Deerfield 4,GEN1,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 4,GEN2,1.6,1.0,0.64,0.64,1.6,0.48,15984
1,Deerfield 4,GEN3,0.96,1.0,0.64,0.64,1.6,0.48,15984
1,Shrewsbury,1,0.0,0.0,1.12,1.12,2.8,0.84,15984
1,Shrewsbury,2,1.68,1.0,1.12,1.12,2.8,0.84,15984
1,Shrewsbury,3,0.0,0.0,1.12,1.12,2.8,0.84,15984
1,Shrewsbury,4,0.0,0.0,1.12,1.12,2.8,0.84,15984
1,Shrewsbury,5,1.68,1.0,1.12,1.12,2.8,0.84,15984
1,New Haven Harbor,1,460.0,1.0,184.0,184.0,460.0,138.0,15984
1,New Haven Harbor,2,-0.0,0.0,24.2,24.2,60.5,18.15,15984
1,New Haven Harbor,3,-0.0,0.0,24.2,24.2,60.5,18.15,15984
1,New Haven Harbor,4,-0.0,-0.0,24.2,24.2,60.5,18.15,15984
